,English Version,Label,News,Author,Date,Authenticity
1760,"Says LeBron James said, ""We're at the point where a girl can't even stab her friends anymore.""",miscellaneous,"லெப்ரான் ஜேம்ஸ் கூறுகிறார், ""ஒரு பெண் தனது நண்பர்களைக் கூட குத்த முடியாத கட்டத்தில் நாங்கள் இருக்கிறோம்.""", Facebook posts ," stated on April 22, 2021 in a Facebook post:  ",1
1761,"Derek Chauvin's trial and conviction for the murder of George Floyd was faked as part of a ""false flag.""",miscellaneous,"ஜார்ஜ் ஃபிலாய்டின் கொலைக்கான டெரெக் சாவினின் விசாரணை மற்றும் தண்டனை ""பொய்க் கொடியின்"" ஒரு பகுதியாக போலியானது.", Facebook posts ," stated on April 20, 2021 in a Facebook post: ",1
1762,Japan's prime minister met with Vice President Kamala Harris holding a Trump 2024 sign and wearing a red baseball cap.,politics,"ஜப்பான் பிரதமர் டிரம்ப் 2024 அடையாளத்தை கையில் ஏந்தியவாறும், சிவப்பு பேஸ்பால் தொப்பியை அணிந்தும் துணை ஜனாதிபதி கமலா ஹாரிஸை சந்தித்தார்.", Facebook posts  ," stated on April 18, 2021 in a Facebook post: ",1
1763,Schools stopped teaching children cursive so they wouldn't be able to read the U.S. Constitution and other historical documents.,politics,"பள்ளிகள் குழந்தைகளுக்கு கர்சீவ் கற்பிப்பதை நிறுத்திவிட்டன, அதனால் அவர்கள் அமெரிக்க அரசியலமைப்பையும் பிற வரலாற்று ஆவணங்களையும் படிக்க முடியாது.", Facebook posts ," stated on April 6, 2021 in a Facebook post: ",1
1764,Michigan used a mathematical “key” to manipulate vote totals in the 2020 election.,politics,"மிச்சிகன் 2020 தேர்தலில் மொத்த வாக்குகளை கையாள கணித ""விசையை"" பயன்படுத்தியது.", Douglas Frank ," stated on April 9, 2021 in a YouTube video: ",1
1765,"""This is all about a certificate of vaccination where they get you a national ID, and then the AI ​​can track you.""",tech,"""இது தடுப்பூசிக்கான சான்றிதழைப் பற்றியது, அங்கு அவர்கள் உங்களுக்கு தேசிய ஐடியைப் பெறுவார்கள், பின்னர் AI உங்களைக் கண்காணிக்க முடியும்.""", Facebook posts ," stated on April 9, 2021 in Facebook post: ",1
1766,"""Maybe (the COVID-19 vaccine) doesn't work, and they're simply not telling you that.""",tech,"""ஒருவேளை (COVID-19 தடுப்பூசி) வேலை செய்யாமல் இருக்கலாம், அவர்கள் அதை உங்களுக்குச் சொல்லவில்லை.""", Tucker Carlson ," stated on April 13, 2021 in a TV segment: ",1
1767,"""Jay-Z and Beyonce are buying back DMX's masters for $10 Million and giving to his kids for free.""",miscellaneous,"""ஜே-இசட் மற்றும் பியோனஸ் $10 மில்லியனுக்கு DMX இன் மாஸ்டர்களை திரும்ப வாங்கி, அவருடைய குழந்தைகளுக்கு இலவசமாக கொடுக்கிறார்கள்.""", Facebook posts ," stated on April 11, 2021 in Facebook post: ",1
1768,“Something less than 6% ... of this proposal that President Biden has put forward is actually focused on infrastructure.”,politics,ஜனாதிபதி பிடன் முன்வைத்த இந்த திட்டத்தில் 6% க்கும் குறைவானது உண்மையில் உள்கட்டமைப்பில் கவனம் செலுத்துகிறது., Liz Cheney ," stated on April 11, 2021 in an interview on CBS' ""Face the Nation"": ",1
1769,"“Covid-does NOT exist AS A VIRUS,” and Russian doctors performing autopsies on deceased COVID-19 patients violate a World Health Organization law",tech,"""கோவிட்-ஒரு வைரஸாக இல்லை"" மற்றும் இறந்த கோவிட்-19 நோயாளிகளின் பிரேதப் பரிசோதனையை ரஷ்ய மருத்துவர்கள் உலக சுகாதார அமைப்பின் சட்டத்தை மீறுகின்றனர்", Instagram posts ," stated on April 5, 2021 in an Instagram post: ",1
1770,"“Nothing has changed in the election code (under SB 7) regarding early voting. Nothing has changed.""",politics,"“முன்கூட்டியே வாக்களிப்பது தொடர்பாக தேர்தல் விதிகளில் (எஸ்பி 7ன் கீழ்) எதுவும் மாறவில்லை. எதுவும் மாறவில்லை.""", Dan Patrick ," stated on April 6, 2021 in a press conference: ",1
1771,"""New poll indicates"" Joe Biden's ""approval at 11%, the lowest approval rating of any president in American history.""",politics,"""புதிய கருத்துக்கணிப்பு"" ஜோ பிடனின் ""ஒப்புதல் 11%, அமெரிக்க வரலாற்றில் எந்தவொரு ஜனாதிபதிக்கும் மிகக் குறைந்த அங்கீகாரம்"" என்பதைக் குறிக்கிறது.", Facebook posts ," stated on April 6, 2021 in a Facebook post: ",1
